6.32411	0.00000135
16.8643	0.00205278
27.4045	0.00376268
42.1607	0.00376583
50.5929	0.0102567
96.9697	0.0205125
158.103	0.0345283
187.615	0.050928
229.776	0.0782594
271.937	0.0861236
316.206	0.0786194
415.283	0.122015
611.331	0.130253
615.547	0.127181
628.195	0.129916
664.032	0.127532
862.187	0.124843
999.209	0.132044
1180.5	0.132083
1309.09	0.131085
1344.93	0.136558
1593.68	0.133878
