23.1884	0.0215213
27.4045	0.0293774
29.5125	0.0546511
33.7286	0.0447476
46.3768	0.0700236
63.2411	0.0768578
67.4572	0.0546592
90.6456	0.0932571
103.294	0.0915521
109.618	0.112387
143.347	0.137667
208.696	0.185154
255.072	0.184822
307.773	0.204984
373.123	0.210462
413.175	0.218326
605.007	0.212561
634.519	0.201638
750.461	0.202688
959.157	0.185656
1062.45	0.171333
